history_date,character_isk,corporation_isk,total_isk,isk_velocity,isk_velocity_wo_accessories
2018-06-01,1005817775088938.1,237579501117946.0,1243397276206884.0,0.7566457426029793,0.37016673627311875
2018-06-02,1008998795688580.2,237164225423274.8,1246163021111855.0,0.8129049967079226,0.42426530683581043
2018-06-03,1009752535546961.9,236145649954622.97,1245898185501584.8,0.8519777865268394,0.43897577114624386
2018-06-04,1007123330127007.5,236636137454147.0,1243759467581154.5,0.6673113654998989,0.3464541909380355
2018-06-05,1002643695271509.2,235983508174808.53,1238627203446317.8,0.6395669599505857,0.3098015424581001
2018-06-06,994571875896715.5,234936120049541.22,1229507995946256.8,0.6684400170806702,0.33478966818861644
2018-06-07,986857516992863.2,234963610572044.28,1221821127564907.5,0.6709076793287069,0.3384663028713696
2018-06-09,985951732027807.1,234685206040410.4,1220636938068217.5,0.7997596535103355,0.3998584055436535
2018-06-10,986509156656750.2,234921299679792.03,1221430456336542.2,0.8123255185319183,0.4138872054904832
2018-06-11,985960317641306.9,235012700356550.3,1220973017997857.2,0.6988658567999747,0.3565408353100783
2018-06-12,983016421539855.0,233639245439398.7,1216655666979253.8,0.6629346014130472,0.35781201251450506
2018-06-13,982889001861367.2,234884653014446.72,1217773654875814.0,0.6650722005293414,0.3423117628823134
2018-06-14,982137187437837.2,234272537036556.78,1216409724474394.0,0.5250910414548251,0.2651766031371327
2018-06-15,983173686261768.6,234324484049924.53,1217498170311693.2,0.659403227988425,0.3226617912027421
2018-06-16,984254875998632.5,234258575268485.6,1218513451267118.0,0.7285953075543573,0.37968050681848137
2018-06-17,985546360829638.5,234571519260229.06,1220117880089867.5,0.7193683305245856,0.3745256170392549
2018-06-18,984605922321635.8,234836961551911.06,1219442883873546.8,0.5909697331721738,0.3270973136957481
2018-06-19,983422562193554.6,234427398112181.62,1217849960305736.2,0.5907505733733357,0.31391233523930817
2018-06-20,983563547387311.4,234705206133893.97,1218268753521205.2,0.5903640507731306,0.3188600131241169
2018-06-21,981852640176086.9,235043159116478.2,1216895799292565.0,0.58773400445218,0.3057146754534304
2018-06-22,982409091839002.8,235160583252185.12,1217569675091188.0,0.6477376879303779,0.3153055671688007
2018-06-23,982919969554641.5,235486587256373.9,1218406556811015.5,0.699224775199371,0.3583010047931062
2018-06-24,982744430510199.2,235115038007734.3,1217859468517933.5,0.6997644379775841,0.3731712571202902
2018-06-25,981003062796000.5,234935098642871.66,1215938161438872.2,0.609914030508774,0.29950382558853056
2018-06-26,979531071861419.5,234205982672838.47,1213737054534258.0,0.6036620175424443,0.31210185442629734
2018-06-27,977746600167323.6,234205097896225.4,1211951698063549.0,0.5914191184531048,0.2952297823283272
2018-06-28,975600175662491.0,234660410583066.47,1210260586245557.5,0.5921237718436311,0.3009074221670481
2018-06-29,973543867807092.5,235828616452317.25,1209372484259409.8,0.6464290982664777,0.32371985053442687
2018-06-30,970773152335858.2,235477106582054.25,1206250258917912.5,0.7155250425517653,0.3517175363901506
2018-07-01,969014668419658.0,234696404594956.38,1203711073014614.5,0.7565085305358324,0.3879108392925786
2018-07-02,965661128432148.1,235083473232950.62,1200744601665098.8,0.6202123263240555,0.3224917593919104
2018-07-03,960322542246089.2,234456063644988.22,1194778605891077.5,0.580162163788827,0.3009810952509844
2018-07-04,958497788103817.5,235034424647201.62,1193532212751019.0,0.6102384900743617,0.30973077436075735
2018-07-05,958314103036954.2,233876342477778.94,1192190445514733.2,0.604386299047304,0.2966938901271628
2018-07-06,956923156733500.2,234221260662232.1,1191144417395732.2,0.6990653319271463,0.3030831641138421
2018-07-07,958560069335812.4,232844619303405.22,1191404688639217.5,0.796375793638693,0.3545044806283855
2018-07-08,957838140565860.0,232605274886856.8,1190443415452716.8,0.7048255055583484,0.36926327492310923
2018-07-09,954769411282438.9,230812874215117.12,1185582285497556.0,0.6795120092468957,0.35990974316199803
2018-07-10,951423829484658.4,230749546351870.78,1182173375836529.2,0.628011869452401,0.34043148106324966
2018-07-11,951584758103635.9,231054425855281.28,1182639183958917.2,0.6310018772161354,0.33433877457270694
2018-07-12,948492607857000.0,232075039530265.75,1180567647387265.8,0.6005540217908443,0.29631247673596345
2018-07-13,947418621355049.1,231923519111974.78,1179342140467024.0,0.6417978774012814,0.3153483903344832
2018-07-14,948157623606137.8,232682853229805.22,1180840476835943.0,0.7346497300549211,0.36468336132852136
2018-07-15,948992253809477.5,232410413318150.62,1181402667127628.0,0.7952513054662277,0.4034634755446033
2018-07-16,948784431581256.6,231193058746580.34,1179977490327837.0,0.6122867678831841,0.33523966926865034
2018-07-17,946586308027346.0,230437683598945.44,1177023991626291.5,0.5660133376616789,0.28791224500262746
2018-07-18,945734308325332.2,230419199690645.22,1176153508015977.5,0.6425698895028077,0.33037191127252313
2018-07-19,945846250754348.4,229320556822285.94,1175166807576634.2,0.649071433164316,0.3021168356172425
2018-07-20,946202896046914.4,229072759526572.9,1175275655573487.2,0.7432753055611351,0.332602782039273
2018-07-21,947770342275067.6,229531744546759.03,1177302086821826.8,0.8236658461524633,0.3746178308050711
2018-07-22,948105023717170.4,229743949905697.6,1177848973622868.0,0.8199113683799508,0.4023664820811247
2018-07-23,947165889039327.0,229251164418454.7,1176417053457781.8,0.6519809859118256,0.3217487470095917
2018-07-24,946309662714016.0,228574873600286.88,1174884536314303.0,0.6204090734155582,0.284977033099617
2018-07-25,947373978990917.8,228352816643008.44,1175726795633926.2,0.7638682886553602,0.32292189959474377
2018-07-26,946621944902592.5,226636198624008.1,1173258143526600.5,0.8573554704657288,0.33091857680364584
2018-07-27,946510006108902.5,229034263333539.0,1175544269442441.5,0.740421567864252,0.333248106179749
2018-07-28,947980172950053.6,229793452532131.6,1177773625482185.2,0.7783641295525182,0.35704168079081655
2018-07-29,949256482976138.4,230676342211418.44,1179932825187556.8,0.800073096659609,0.3746586536033574
2018-07-30,950359949424044.0,230314582887587.12,1180674532311631.0,0.6543180567676109,0.3318902835244223
2018-07-31,949503162931348.4,230762503959031.62,1180265666890380.0,0.646307712378172,0.31613046138046963
2018-08-01,949828034273103.4,230574631968900.8,1180402666242004.2,0.596257866651066,0.28792663863749773
2018-08-02,951601857795216.8,229352569533808.25,1180954427329025.0,0.7455757610812517,0.31196308017666463
2018-08-03,951066621668740.1,226987336421425.25,1178053958090165.5,0.7334898617242461,0.3306100457180717
2018-08-04,952602145884354.8,225830680413352.28,1178432826297707.0,0.7604825852895178,0.3619865679467314
2018-08-05,955788226760466.2,225255497234120.2,1181043723994586.5,0.7804830683671773,0.37600551452279773
2018-08-06,955138796735674.4,224816066395874.1,1179954863131548.5,0.6732249140224146,0.3544001937156719
2018-08-07,951367182086199.1,225533401756925.5,1176900583843124.5,0.6337265292866945,0.33537699928713566
2018-08-08,950658500275799.8,226138510576038.84,1176797010851838.5,0.590464715071406,0.3037038556272833
2018-08-09,953984701662179.2,225680145884254.6,1179664847546433.8,0.6293156283989682,0.29007031884522283
2018-08-10,952267585877925.5,225898318262734.25,1178165904140659.8,0.7269646250719418,0.326638448804832
2018-08-11,954623032976352.5,224512515143290.38,1179135548119643.0,0.7700179738495434,0.36704352032068377
2018-08-12,956654259081467.0,224864856907003.4,1181519115988470.5,0.7863396938881241,0.3948605110761421
2018-08-13,956448155918325.1,224928646232354.28,1181376802150679.5,0.6985129646767945,0.3451902368837348
2018-08-14,954162886327214.8,223701138590800.75,1177864024918015.5,0.685812659734071,0.3256729085568132
2018-08-15,955226350368677.9,223386468318899.75,1178612818687577.5,0.6765119124660095,0.32205702684727344
2018-08-16,955273794640118.4,223323262578166.38,1178597057218284.8,0.5949896929647911,0.3128027793091423
2018-08-17,955139153536519.2,224727743523176.47,1179866897059695.8,0.6236363675688579,0.3217516701525359
2018-08-18,956198021777100.2,225562870598808.84,1181760892375909.0,0.7213656242285785,0.3620194608862024
2018-08-19,957281774705281.0,226388482032675.97,1183670256737957.0,0.7506490943128639,0.3729035483149335
2018-08-20,954092202421106.2,225905307958480.03,1179997510379586.2,0.6222317458444424,0.3229950550508626
2018-08-21,954121757052141.1,226147721908685.28,1180269478960826.5,0.6139007203817327,0.3367050394937223
2018-08-22,954230884039112.2,225749248089443.28,1179980132128555.5,0.600990733841658,0.3405470587736924
2018-08-23,956163317480624.6,226002600285631.6,1182165917766256.2,0.6202066223635749,0.3187419961589582
2018-08-24,956347665446560.6,226390150958344.6,1182737816404905.2,0.684219511291545,0.3394720402775153
2018-08-25,957581316986081.4,227539171457652.3,1185120488443733.8,0.7608032297799981,0.39001783257739864
2018-08-26,961059795952289.6,227930204028239.22,1188989999980528.8,0.7501429632970317,0.4028478743432738
2018-08-27,960364205975397.5,227580947048875.97,1187945153024273.5,0.6383160666871571,0.35595425267922176
2018-08-28,960778441728294.2,227593441510280.28,1188371883238574.5,0.6107198794052094,0.31944504635687276
2018-08-30,958500734022795.8,228844838731424.78,1187345572754220.5,0.6224439491379801,0.3202221477947999
2018-08-31,958728594362574.1,228720470367867.75,1187449064730442.0,0.6327888097478847,0.3189322883850903
2018-09-01,959643066327279.5,228240220434405.22,1187883286761684.8,0.6991966412018945,0.3549977454374459
2018-09-03,960809933229848.8,229658510970707.88,1190468444200556.5,0.6389310618468923,0.32482982152210255
2018-09-04,959579653712919.5,228601947587129.88,1188181601300049.5,0.5441988021936972,0.2838132167403224
2018-09-06,958742838681740.0,228385024591826.72,1187127863273566.8,0.5633527407766044,0.2838337983742787
2018-09-07,957119330428724.8,229801982397734.16,1186921312826459.0,0.5956988643214135,0.2859697431689573
2018-09-09,957207816841615.1,229823025182413.03,1187030842024028.2,0.6814888417421467,0.33137109818412375
2018-09-10,956442668264370.9,229366082349327.47,1185808750613698.2,0.5979287421280686,0.29758330142268213
2018-09-11,953513773266478.8,230233475548900.12,1183747248815379.0,0.6100981965300666,0.29397656130493943
2018-09-12,952938562630444.4,230554155339795.84,1183492717970240.2,0.5681921732373303,0.2852423541137119
2018-09-13,953527056837726.2,231113443570941.94,1184640500408668.2,0.5697498805082842,0.2818968546041583
2018-09-14,953134584851740.6,230628315707955.47,1183762900559696.0,0.5978887100043533,0.29085640513023564
2018-09-15,953399562683879.2,231236062429677.84,1184635625113557.0,0.6634140334113412,0.3523807724917938
2018-09-16,954496903410898.1,230994549293368.16,1185491452704266.2,0.6789910406012287,0.358960559520312
2018-09-17,953384259765715.6,230662894719943.84,1184047154485659.5,0.5935857754553148,0.3034614553938619
2018-09-18,952397246152554.5,230471206551754.06,1182868452704308.5,0.5797995414408662,0.28689024228094884
2018-09-19,951605065928572.5,230375897218044.38,1181980963146617.0,0.5187269539272968,0.2800314733741957
2018-09-20,949983201413719.4,231533879779156.1,1181517081192875.5,0.567323034800731,0.2889895337494919
2018-09-21,950815828668445.2,232178473431631.7,1182994302100077.0,0.5758551332144253,0.3030758429319171
2018-09-22,950815828668438.1,232178473431631.7,1182994302100069.8,0.7085753216628908,0.3652776485959689
2018-09-23,952473372550360.5,232136448463891.56,1184609821014252.0,0.7533367894253501,0.3988914271009991
2018-09-24,955271966055883.4,231124781108072.66,1186396747163956.0,0.6011381315174847,0.30907177747849524
2018-09-25,952420295730165.2,230942413077896.53,1183362708808061.8,0.6079148407391313,0.3180603697070331
2018-09-26,945962031479832.1,231375380772894.22,1177337412252726.2,0.6008335272481753,0.32071878500567075
2018-09-27,945729809876688.8,232236333041855.97,1177966142918544.8,0.6128345340186536,0.3056328890702593
2018-09-28,946144971081555.1,232064755430423.94,1178209726511979.0,0.6317679956780157,0.32756692379050245
2018-09-29,946010260265409.5,231830674175314.62,1177840934440724.0,0.7935330331814089,0.37480619778225127
2018-09-30,949704004254350.6,231779057010111.34,1181483061264462.0,0.7913048665740069,0.39835950091984834
2018-10-01,951663042718053.1,231826368034797.12,1183489410752850.2,0.7195830763227209,0.34113228918181693
2018-10-02,951328869456863.2,230584118598944.06,1181912988055807.2,0.7066761447643107,0.32848295612567013
2018-10-03,947905181473470.0,230963806582543.94,1178868988056014.0,0.6967703113107941,0.337971627309322
2018-10-04,948309863957196.4,230529104893399.62,1178838968850596.0,0.6601770602924398,0.333314378851238
2018-10-05,949342072625578.5,231062593736269.2,1180404666361847.8,0.6907312775137483,0.3379018554924897
2018-10-06,947726408260991.1,231572396319094.12,1179298804580085.2,0.8618934952073803,0.39203715681294
2018-10-07,950680928947330.1,231611146417972.3,1182292075365302.5,0.7999248410835391,0.39157111089981705
2018-10-08,954687799581512.8,231560811635617.62,1186248611217130.5,0.6635059771808932,0.34346571361676365
2018-10-09,953217265934384.0,231796183079468.78,1185013449013852.8,0.6375759928594102,0.34196083983838027
2018-10-10,952217632656911.0,233088288644878.3,1185305921301789.2,0.6106483710486547,0.32180758316200336
2018-10-11,950748651998346.6,232092894005807.16,1182841546004153.8,0.6189627871145963,0.3184097247097899
2018-10-12,949442712823360.0,232421380629588.1,1181864093452948.0,0.6445575138167035,0.3187208692068296
2018-10-13,952056500975139.5,232323324185498.4,1184379825160638.0,0.7447295579443178,0.37972607918670287
2018-10-14,952997045955865.5,232674895628344.97,1185671941584210.5,0.7604604955876068,0.38342309901066457
2018-10-15,954781424951239.5,232039935943406.62,1186821360894646.0,0.6016450363536557,0.3226361961804323
2018-10-16,953606318927730.6,231029490131568.62,1184635809059299.2,0.551818002984695,0.2995690822367478
2018-10-17,952433892195288.8,231738955278480.1,1184172847473768.8,0.5451980044336755,0.29146399596470757
2018-10-18,953225055850909.6,232184183261872.78,1185409239112782.5,0.567616839422393,0.2979575262575573
2018-10-19,955439310893072.5,232233729010250.12,1187673039903322.5,0.6261057817020081,0.30524892436779
2018-10-20,957860880680343.0,232559424266009.28,1190420304946352.2,0.7416643321159837,0.36131490344687645
2018-10-21,959625798519497.1,233240714111394.16,1192866512630891.2,0.7546032832611674,0.3815538009087388
2018-10-22,959097769362272.4,233872152149660.72,1192969921511933.0,0.5932086205520231,0.31204498477346604
2018-10-23,957433210541345.1,233449827359638.25,1190883037900983.5,0.6205047997199624,0.332855923826725
2018-10-24,958807256871100.8,233592722497157.4,1192399979368258.2,0.5871095289003984,0.32923358232563477
2018-10-25,962111491805229.9,233230608424678.47,1195342100229908.2,0.6651596245188582,0.345435261865993
2018-10-26,962385543222435.4,234248994467771.06,1196634537690206.5,0.6624960626317128,0.33722472635747824
2018-10-27,965003444473596.8,235685332248315.78,1200688776721912.5,0.7753539336390203,0.3832183955110847
2018-10-28,967268255143715.9,237440242028404.66,1204708497172120.5,0.7855969569506673,0.4131504888267973
2018-10-29,966085325756032.1,238723119854667.8,1204808445610700.0,0.6531654619024864,0.33769079459417484
2018-10-31,967885430047256.9,239521821671279.4,1207407251718536.2,0.6257864398604227,0.3132743145842715
2018-11-01,968778668676775.4,238488458327433.56,1207267127004209.0,0.6732958301405767,0.3403625968872029
2018-11-02,969528803069663.0,238841735381369.72,1208370538451032.8,0.6749544916807816,0.33954177626481546
2018-11-03,972433399484508.4,239231905656211.28,1211665305140719.8,0.7807457452068932,0.38566366444646677
2018-11-04,973837337214574.6,239324279136776.75,1213161616351351.5,0.8303204487713652,0.4221784751300194
2018-11-05,973989451422490.2,237417235163743.66,1211406686586234.0,0.6537475895325572,0.34821308501723675
2018-11-06,972001358251148.9,236942425850905.06,1208943784102054.0,0.5953233693863496,0.3141536069286974
2018-11-07,972104835260798.1,237058480633504.3,1209163315894302.5,0.579682380893454,0.3027311056162873
2018-11-08,973484840466398.8,235054709335154.1,1208539549801552.8,0.5874414419664608,0.3085832139942042
2018-11-09,974270136972801.2,235623670478098.34,1209893807450899.5,0.6779004277248055,0.33687001355303414
2018-11-10,974667999725890.4,235512407256594.0,1210180406982484.5,0.734048291609302,0.3683680495469968
2018-11-11,976880735708587.5,236049303867509.2,1212930039576096.8,0.7349791764072731,0.3905163204738753
2018-11-12,977142862687708.8,235413155380606.94,1212556018068315.8,0.6845030011411353,0.34120923049928503
2018-11-13,977440893008826.5,235201330673412.97,1212642223682239.5,0.6894473472023062,0.3828069812699024
2018-11-14,976335587979555.9,235200067175681.56,1211535655155237.5,0.658478159857763,0.36837030177220725
2018-11-15,978341502574621.8,235409000055446.62,1213750502630068.5,0.6351479636862766,0.3459168139165043
2018-11-16,985392241413249.5,236536589559088.28,1221928830972337.8,0.6674163922623259,0.32679059954340073
2018-11-17,993559050311335.6,238045081787441.7,1231604132098777.2,0.7578360663872864,0.3887187152467871
2018-11-18,996935950525452.4,240128701895011.84,1237064652420464.2,0.7645206861772497,0.40711564877749823
2018-11-19,995205237527761.1,241238909011392.25,1236444146539153.5,0.6268323120409529,0.33522026747981404
2018-11-20,994118673452337.2,241349801829570.75,1235468475281908.0,0.5974184267410122,0.3181049661955225
2018-11-21,995711719756637.5,241302159838639.1,1237013879595276.5,0.5841675005851836,0.3175265299916554
2018-11-22,996551243336813.5,241273997751355.1,1237825241088168.5,0.5955382466704293,0.3164625833683586
2018-11-23,998433788935365.5,240641952430407.03,1239075741365772.5,0.7773286512673188,0.3176376762278073
2018-11-24,999078204526303.4,240626832396208.2,1239705036922511.5,0.8794500325234652,0.38295233588319527
2018-11-25,1002974188027056.5,238596208037896.4,1241570396064953.0,1.171469235666259,0.4147693770607641
2018-11-26,1001760719479419.1,238787791034906.88,1240548510514326.0,0.958176887699431,0.34974949859871796
2018-11-27,1000706282383746.0,238194372205509.03,1238900654589255.0,0.7750309276516689,0.3232358735404609
2018-11-28,1000670411995744.0,238557834361813.16,1239228246357557.2,0.6112442526798305,0.31971944622784665
2018-11-29,1000332750382773.4,239614754374397.44,1239947504757170.8,0.5791982901910263,0.3077931964928994
2018-11-30,1000930971221894.8,240001002508934.75,1240931973730829.5,0.6106819390204505,0.3149127662214789
2018-12-02,1001859525878442.6,241856054802269.94,1243715580680712.5,0.7280537845034553,0.38321673809329365
2018-12-03,1001328679465882.2,241315037475396.25,1242643716941278.5,0.6004743842086915,0.3009168437843838
2018-12-04,1000546352639096.8,240999649386207.78,1241546002025304.5,0.5969521093642667,0.30597645691735875
2018-12-05,999540325132228.0,243544159092243.47,1243084484224471.5,0.5728024467600268,0.30033811281707723
2018-12-06,1002060255917372.8,244419424152783.1,1246479680070155.8,0.5166702530051468,0.27332422824072683
2018-12-07,1003739100708783.8,243465515100781.6,1247204615809565.2,0.5512512930653954,0.28799004941266065
2018-12-08,1008093877946535.6,243873847836402.5,1251967725782938.0,0.6296434421427133,0.34622754492850744
2018-12-09,1009559278679945.2,244399313375649.25,1253958592055594.5,0.6466873140306507,0.3557994267566936
2018-12-10,1010275382889823.8,243977943394522.88,1254253326284346.5,0.5554469336173876,0.2838069863175078
2018-12-11,1017443015670935.1,244889905802389.72,1262332921473324.8,0.6367412507484681,0.28881534012604737
2018-12-12,1025489305048962.4,246314385348201.0,1271803690397163.5,0.6122893027119992,0.2805426667627753
2018-12-13,1030535903572631.1,246973923903439.66,1277509827476070.8,0.569421063564836,0.27601165234658764
2018-12-14,1034948865130847.8,247682083212151.4,1282630948342999.2,0.5867382953549173,0.29772753142465996
2018-12-15,1042959795674890.8,249212349118940.8,1292172144793831.5,0.6938077236878236,0.3578041086303724
2018-12-16,1048768348621769.5,249388554030535.12,1298156902652304.5,0.7266681716749022,0.3798151749255589
2018-12-17,1047485212338583.1,249100149331848.0,1296585361670431.0,0.6252171681976423,0.31302000373723526
2018-12-18,1045823198653131.5,248384736461968.75,1294207935115100.2,0.5999312999980795,0.31752419516463887
2018-12-19,1046463226739783.5,248546699413816.0,1295009926153599.5,0.5607784616344896,0.2904998075169546
2018-12-20,1047341411592326.0,249145840488397.3,1296487252080723.2,0.61308351957997,0.3291562094182443
2018-12-21,1049307134465510.4,249507803568579.06,1298814938034089.5,0.6218539280814408,0.3239759311427794
2018-12-22,1053464789178818.9,249183149805774.97,1302647938984593.8,0.6805118846192372,0.3354922593055359
2018-12-23,1056809341729939.5,249137420855521.03,1305946762585460.5,0.9716960843928167,0.40141216889635783
2018-12-24,1055865035731376.4,250225575112842.5,1306090610844219.0,0.8033909177855696,0.3419521245346943
2018-12-25,1055400591630523.8,250372050530014.62,1305772642160538.5,0.7538514206223764,0.3112389074035409
2018-12-26,1057209528939410.5,251665246414149.56,1308874775353560.0,0.7664914245295628,0.321499318173341
2018-12-27,1056703140218384.5,253245381752088.56,1309948521970473.0,0.7729886778618131,0.3262159444128102
2018-12-28,1058031699337626.0,254169200936328.5,1312200900273954.5,0.7922509574543873,0.34171413412978524
2018-12-29,1059922755601047.6,258072662416151.62,1317995418017199.2,0.7844428647992489,0.3476680718187513
2018-12-30,1061248353649071.9,258607973289353.94,1319856326938425.8,0.7676423384840629,0.3540091938659901
2018-12-31,1060958868465877.4,260121723829301.06,1321080592295178.5,0.7105041707347038,0.30108506849940786
2019-01-01,1059829463759830.5,261051849695439.34,1320881313455269.8,0.7148512978332237,0.3135551318233104
2019-01-02,1062106831331085.2,260473102621262.88,1322579933952348.0,0.7402376504537227,0.32167720716631987
2019-01-03,1062504143071171.8,261195187341980.1,1323699330413151.8,0.7146415159427965,0.3193069934094226
2019-01-04,1063482957441494.0,261520659983911.44,1325003617425405.5,0.6932749548820576,0.3096294934198405
2019-01-05,1067959540630942.5,259688028798210.7,1327647569429153.2,0.7596003608322731,0.3660584263227702
2019-01-06,1070487511877865.9,260569824652926.34,1331057336530792.2,0.8087433918438998,0.35624180583348797
2019-01-07,1068868699743154.4,260893149781503.2,1329761849524657.5,0.6928951855134879,0.31939798296966154
2019-01-08,1070936073988420.5,260466965675008.47,1331403039663429.0,0.5717163683464546,0.2878584896230227
2019-01-09,1074559466080444.2,260382095843003.06,1334941561923447.2,0.5094152969901334,0.27861444714063155
2019-01-10,1074414517194072.2,259535692735834.97,1333950209929907.2,0.5059731634540069,0.28734449689867925
2019-01-11,1073501622588398.0,259105255643786.53,1332606878232184.5,0.5462972594205738,0.2889351479405806
2019-01-12,1075210909696200.2,259480722872826.06,1334691632569026.2,0.6958549724029516,0.3591600265093298
2019-01-13,1075472617394638.2,259931965772448.5,1335404583167086.8,0.6530215486219455,0.3600067249922481
2019-01-14,1070658268533858.4,259883993397305.12,1330542261931163.5,0.5518572734984598,0.2980262062857926
2019-01-15,1066652335621756.1,260995224884223.72,1327647560505979.8,0.5504704775965087,0.270906346247822
2019-01-16,1066957007104918.0,261271848088400.66,1328228855193318.8,0.512032654046636,0.2650393432882849
2019-01-17,1067628513927375.8,261993266222670.38,1329621780150046.0,0.5168229837929897,0.276759966951925
2019-01-18,1069701433144949.1,261953432373385.4,1331654865518334.5,0.5577854838906565,0.28081181908136255
2019-01-19,1070813311771629.8,261752283952732.78,1332565595724362.5,0.6893247442449263,0.3581004210400707
2019-01-20,1071992432493464.2,262120822996477.22,1334113255489941.5,0.6692469513435135,0.35737377232404294
2019-01-21,1069771813520192.9,261826573224600.75,1331598386744793.5,0.5646738224661374,0.3116288883917399
2019-01-22,1066937556155391.5,262386333801931.47,1329323889957323.0,0.5776078027841777,0.2854394496618027
2019-01-23,1063148368594883.6,262198263354126.44,1325346631949010.0,0.5315319697961886,0.28125491430035704
2019-01-24,1059243838688043.5,261975006958392.3,1321218845646435.8,0.5474579458228352,0.2739685599426946
2019-01-25,1055325073544433.1,262051844313828.97,1317376917858262.0,0.5686055309943934,0.28607629806131607
2019-01-26,1050845428045089.5,260299340951566.84,1311144768996656.2,0.7103795446784278,0.3542241736679572
2019-01-27,1040943392659789.6,258422064996843.16,1299365457656632.8,0.7415884890295915,0.3923588008741076
2019-01-28,1034432773722507.2,255224785800779.16,1289657559523286.5,0.5859733555712174,0.2996750241482313
2019-01-29,1031317700090404.1,255617708335883.97,1286935408426288.0,0.5778685804689649,0.2740764053758145
2019-01-30,1030395201573004.2,255459368253965.9,1285854569826970.2,0.5457149396092272,0.2622113267703563
2019-01-31,1029258884468533.9,255305273526056.12,1284564157994590.0,0.6230042242601225,0.2946722851252756
2019-02-01,1029025921128171.2,255958498473012.88,1284984419601184.0,0.6737421120675071,0.3075516120349235
2019-02-02,1030975031020229.2,256265186233041.2,1287240217253270.5,0.747519542049942,0.3618622790719065
2019-02-03,1032666857658922.5,255594127765337.5,1288260985424260.0,0.7890617594544262,0.3879111996036605
2019-02-04,1032088854505268.9,255157079774004.75,1287245934279273.5,0.6060239268531487,0.29385504553291664
2019-02-05,1028251935730396.1,256167062498183.03,1284418998228579.2,0.5966857721491325,0.2907561097776786
2019-02-06,1025352110293803.9,257207932247674.62,1282560042541478.5,0.5739024083269075,0.2880458674296109
2019-02-07,1026341395671153.2,257136078943570.12,1283477474614723.5,0.5635641337780303,0.27699090212352995
2019-02-08,1028747131518579.2,256511366000712.66,1285258497519292.0,0.6084037540067039,0.28869414766684903
2019-02-09,1033613605810374.1,256009248978334.34,1289622854788708.5,0.7230588227163501,0.3550722939553852
2019-02-10,1036134458114346.4,257098134627051.56,1293232592741398.0,0.732027112907534,0.36805607496462506
2019-02-11,1035972446033890.4,256481117844340.78,1292453563878231.2,0.606913344337646,0.30859282033167557
2019-02-12,1034987195590910.2,256370066150274.53,1291357261741184.8,0.5829635312739395,0.29796930944897143
2019-02-14,1035451021940735.5,257415652295412.75,1292866674236148.2,0.6622739794399051,0.2807879908481114
2019-02-15,1037113016853744.6,257445630284326.47,1294558647138071.0,0.700635012278571,0.31727451311659133
2019-02-16,1037440812051564.6,258055096653302.03,1295495908704866.8,0.7774161916601053,0.3618788537208513
2019-02-17,1040897828348381.6,257423979092876.7,1298321807441258.2,0.8374005403021489,0.3809482021155814
2019-02-18,1039663591818903.2,257998902920617.1,1297662494739520.2,0.6473137224439409,0.3221096058406458
2019-02-19,1038454597699421.1,257267517461010.88,1295722115160432.0,0.5909158576607497,0.283970400759073
2019-02-20,1038373064219457.9,257314501327022.28,1295687565546480.2,0.5773221436772659,0.29384045854148033
2019-02-21,1038852275799294.1,258949603346527.47,1297801879145821.5,0.6214016623077221,0.2989074937783568
2019-02-22,1040034116024535.2,259620366186342.06,1299654482210877.2,0.5647228271912973,0.24899975358268442
2019-02-23,1044069136045945.8,259842983413867.28,1303912119459813.0,0.59809405407475,0.2592568692366773
2019-02-24,1046044604167424.0,259653286526054.4,1305697890693478.5,0.627928307912417,0.27755903731481585
2019-02-25,1045097699687954.9,261064494872183.97,1306162194560138.8,0.6017265871544573,0.2862239638212374
2019-02-26,1044582007286344.0,261094584934542.3,1305676592220886.2,0.6160118737825425,0.29582541128465334
2019-02-27,1046038399549558.4,260371789094116.38,1306410188643674.8,0.6284801254489749,0.2923420115945998
2019-02-28,1046531065516617.2,261195518569093.1,1307726584085710.2,0.6219653518847669,0.29153646343807066
2019-03-01,1047926540393154.2,261031718831699.0,1308958259224853.2,0.6725651206040814,0.30119195553696665
2019-03-02,1050273569680855.0,261011218725294.12,1311284788406149.0,0.7941498084005029,0.3651630205864544
2019-03-03,1052372451809437.0,261046499913254.84,1313418951722691.8,0.7770665921350007,0.37397981996753094
2019-03-04,1053022345125570.8,260063840960394.4,1313086186085965.2,0.6731675280048585,0.32328095545367314
2019-03-05,1054282942317035.9,259235782951989.16,1313518725269025.0,0.6073376074856484,0.28943585459552684
2019-03-06,1054281854781257.5,259626462838793.3,1313908317620050.8,0.5864817703493195,0.27040100132691275
2019-03-07,1056672066399276.1,259714637842322.66,1316386704241598.8,0.630924858897921,0.2906756850860113
2019-03-08,1057407218092850.1,260056712255996.7,1317463930348846.8,0.6205273133506591,0.30347772597916073
2019-03-09,1059436037804438.0,260599863408169.97,1320035901212608.0,0.7524917383588632,0.3668122337616158
2019-03-10,1060408580115152.2,261075812185547.56,1321484392300699.8,0.6916865702233592,0.3676181485614512
2019-03-11,1057095440340685.9,260870223016542.3,1317965663357228.2,0.5901514582158549,0.29196460756781917
2019-03-12,1054001241180482.8,259793874037066.88,1313795115217549.5,0.585558159426955,0.3124372534969909
